CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
2/7/2020,12:00:00,6D,300 S CHARLES ST,LARCENY FROM AUTO,Inside,NA,113,CENTRAL,INNER HARBOR,-76.61504163,39.28494754,GARAGE ON PRIV. PROP,1
2/7/2020,10:20:00,4E,2100 E LOMBARD ST,COMMON ASSAULT,Inside,NA,212,SOUTHEAST,BUTCHERS HILL,-76.58702316,39.29071855,ROW/TOWNHOUSE-OCC,1
2/7/2020,10:20:00,4E,600 E 36TH ST,COMMON ASSAULT,Inside,NA,515,NORTHERN,WAVERLY,-76.60692608,39.33231929,ROW/TOWNHOUSE-OCC,1
2/7/2020,1:17:00,4E,5100 HARFORD RD,COMMON ASSAULT,Outside,NA,421,NORTHEAST,WALTHERSON,-76.56462849,39.34840428,STREET,1
2/7/2020,15:48:00,4C,NORTHERN PY & HILLEN RD,AGG. ASSAULT,Outside,OTHER,415,NORTHEAST,,-76.578174,39.367971,STREET,1
2/7/2020,9:47:00,4E,MONUMENT ST & GREENMOUNT AV,COMMON ASSAULT,Outside,NA,324,EASTERN,,-76.6063125,39.297888,STREET,1
2/7/2020,23:45:00,4E,3200 PRESSTMAN ST,COMMON ASSAULT,Inside,NA,813,SOUTHWEST,ROSEMONT,-76.67121719,39.30431799,ROW/TOWNHOUSE-OCC,1
2/7/2020,17:20:00,4C,900 NORTH HILL RD,AGG. ASSAULT,Inside,OTHER,412,NORTHEAST,,-76.60095004,39.33805477,ROW/TOWNHOUSE-OCC,1
2/6/2020,7:00:00,6G,600 APPLETON ST,LARCENY,Inside,NA,722,WESTERN,MIDTOWN EDMONDSON,-76.6482739,39.29564543,ROW/TOWNHOUSE-OCC,1
2/6/2020,23:35:00,5A,5300 TIPPETT AVE,BURGLARY,Inside,NA,634,NORTHWEST,WOODMERE,-76.68628048,39.34612413,ROW/TOWNHOUSE-OCC,1
2/6/2020,17:00:00,6D,700 E 41ST ST,LARCENY FROM AUTO,Outside,NA,525,NORTHERN,PEN LUCY,-76.60630409,39.33976926,STREET,1
2/6/2020,21:00:00,7A,1000 E BELVEDERE AVE,AUTO THEFT,Outside,NA,523,NORTHERN,CAMERON VILLAGE,-76.60012314,39.35993795,STREET,1
2/6/2020,9:50:00,6D,2200 SAINT PAUL ST,LARCENY FROM AUTO,Outside,NA,514,NORTHERN,BARCLAY,-76.61511744,39.31462017,STREET,1
2/6/2020,19:30:00,5A,3400 UNIVERSITY PL,BURGLARY,Inside,NA,512,NORTHERN,OAKENSHAWE,-76.61201723,39.33011295,ROW/TOWNHOUSE-OCC,1
2/6/2020,7:40:00,4E,3900 STOKES DR,COMMON ASSAULT,Inside,NA,821,SOUTHWEST,CURTIS BAY INDUSTRIAL AREA,-76.68259631,39.30112771,HOSP/NURS. HOME,1
2/6/2020,16:41:00,6D,AV & BARTLETT AV,LARCENY FROM AUTO,Outside,NA,312,EASTERN,,-76.605021,39.315267,STREET,1
2/6/2020,18:30:00,6D,3500 MENLO DR,LARCENY FROM AUTO,Outside,NA,632,NORTHWEST,GLEN,-76.68887079,39.35722348,DRIVEWAY,1
2/6/2020,22:00:00,6G,4200 GLENMORE AVE,LARCENY,Inside,NA,425,NORTHEAST,CEDMONT,-76.53473238,39.35108411,ROW/TOWNHOUSE-OCC,1
2/6/2020,18:03:00,4E,2400 PENNSYLVANIA AVE,COMMON ASSAULT,Outside,NA,733,WESTERN,PENN NORTH,-76.64189779,39.309482,STREET,1
2/6/2020,22:00:00,4E,1700 E 25TH ST,COMMON ASSAULT,Inside,NA,312,EASTERN,DARLEY PARK,-76.59313726,39.31583707,ROW/TOWNHOUSE-OCC,1
2/6/2020,21:35:00,6C,3600 KESWICK RD,LARCENY,Inside,NA,531,NORTHERN,WYMAN PARK,-76.62802201,39.33217704,CONVENIENCE STORE,1
2/6/2020,9:40:00,6D,4400 MAPLE WOOD DR,LARCENY FROM AUTO,Outside,NA,,SOUTHWEST,UPLANDS,,,STREET,1
2/6/2020,13:30:00,5A,400 HORNEL ST,BURGLARY,Inside,NA,232,SOUTHEAST,ARLINGTON,-76.54005206,39.28822983,ROW/TOWNHOUSE-OCC,1
2/6/2020,22:03:00,4B,0 W BIDDLE ST,AGG. ASSAULT,Outside,KNIFE,134,CENTRAL,BROADWAY EAST,-76.616048,39.303433,STREET,1
2/6/2020,18:00:00,4C,3000 THORNDALE AV,AGG. ASSAULT,Outside,OTHER,614,NORTHWEST,,-76.66923487,39.34702922,PARKING LOT-OUTSIDE,1
2/6/2020,21:00:00,3AF,3800 OAKFORD AVE,ROBBERY - STREET,,FIREARM,623,NORTHWEST,DOLFIELD,-76.67918509,39.33603584,,1
2/6/2020,15:00:00,7A,3900 BELLE AVE,AUTO THEFT,Outside,NA,623,NORTHWEST,CALLAWAY-GARRISON,-76.68191039,39.33332064,STREET,1
2/6/2020,12:30:00,6G,3200 BRENDAN AVE,LARCENY,Inside,NA,432,NORTHEAST,BELAIR-EDISON,-76.56948585,39.32214718,ROW/TOWNHOUSE-OCC,1
2/6/2020,12:00:00,7A,400 N HILTON ST,AUTO THEFT,Outside,NA,824,SOUTHWEST,ALLENDALE,-76.67268452,39.29189468,STREET,1
2/6/2020,18:50:00,4E,2900 WINCHESTER ST,COMMON ASSAULT,,NA,814,SOUTHWEST,WINCHESTER,-76.66699571,39.30136088,,1
2/6/2020,18:50:00,4E,2900 WINCHESTER ST,COMMON ASSAULT,,NA,814,SOUTHWEST,WINCHESTER,-76.66699571,39.30136088,,1
2/6/2020,1:30:00,6D,2000 WHITTIER AVE,LARCENY FROM AUTO,Outside,NA,731,WESTERN,MONDAWMIN,-76.65055755,39.31489348,STREET,1
2/6/2020,9:54:00,3CO,5900 REISTERSTOWN RD,ROBBERY - COMMERCIAL,Inside,OTHER,631,NORTHWEST,REISTERSTOWN STATION,-76.69541129,39.35122392,OTHER - INSIDE,1
2/6/2020,22:20:00,3AF,4100 RIDGEWOOD AVE,ROBBERY - STREET,Outside,FIREARM,621,NORTHWEST,WEST ARLINGTON,-76.6871119,39.3367069,STREET,1
2/6/2020,8:45:00,6J,3700 CLARINTH RD,LARCENY,Inside,NA,631,NORTHWEST,FALLSTAFF,-76.70263452,39.36160418,ROW/TOWNHOUSE-OCC,1
2/6/2020,4:04:00,5A,4000 BELLE AVE,BURGLARY,Inside,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68414722,39.33335796,ROW/TOWNHOUSE-OCC,1
2/6/2020,9:37:00,4A,600 CHARRAWAY RD,AGG. ASSAULT,Outside,FIREARM,833,SOUTHWEST,BEECHFIELD,-76.69663548,39.27518377,STREET,1
2/6/2020,12:00:00,6D,600 N HIGHLAND AVE,LARCENY FROM AUTO,Outside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.56986426,39.29825743,STREET,1
2/6/2020,13:30:00,6L,200 E CENTRE ST,LARCENY,Inside,NA,124,CENTRAL,MOUNT VERNON,-76.61210487,39.29655143,OTHER - INSIDE,1
2/6/2020,20:00:00,6E,3500 E BIDDLE ST,LARCENY,Outside,NA,334,EASTERN,ORANGEVILLE INDUSTRIAL AREA,-76.56876201,39.30522699,STREET,1
2/6/2020,16:00:00,7A,2800 MILES AVE,AUTO THEFT,Outside,NA,511,NORTHERN,,-76.62364345,39.32083683,STREET,1
2/6/2020,9:30:00,6E,100 S HAVEN ST,LARCENY,Outside,NA,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56278302,39.29130144,STREET,1
2/6/2020,12:15:00,6G,300 ALBEMARLE ST,LARCENY,Inside,NA,211,SOUTHEAST,LITTLE ITALY,-76.60231713,39.28603179,SPECIALTY STORE,1
2/6/2020,12:15:00,6G,300 ALBEMARLE ST,LARCENY,,NA,211,SOUTHEAST,LITTLE ITALY,-76.60231713,39.28603179,,1
2/6/2020,12:35:00,6C,3900 EASTERN AVE,LARCENY,Inside,NA,225,SOUTHEAST,BREWERS HILL,-76.56428537,39.28664913,SPECIALTY STORE,1
2/6/2020,6:00:00,5A,600 S BOULDIN ST,BURGLARY,Inside,NA,214,SOUTHEAST,CANTON,-76.5707169,39.28508279,ROW/TOWNHOUSE-OCC,1
2/6/2020,6:00:00,7A,400 NORMANDY AVE,AUTO THEFT,Outside,NA,824,SOUTHWEST,ALLENDALE,-76.68155624,39.29182469,PARKING LOT-OUTSIDE,1
2/6/2020,4:20:00,5A,1800 E 29TH ST,BURGLARY,Inside,NA,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59009305,39.32469188,ROW/TOWNHOUSE-OCC,1
2/6/2020,13:30:00,6L,1900 GRIFFIS AVE,LARCENY,Inside,NA,831,SOUTHWEST,MORRELL PARK,-76.65037134,39.26759124,OTHER - INSIDE,1
2/6/2020,14:33:00,3B,1400 W LAFAYETTE AVE,ROBBERY - STREET,Outside,NA,724,WESTERN,HARLEM PARK,-76.64019643,39.2989184,STREET,1
2/6/2020,20:59:00,4C,3200 BELAIR RD,AGG. ASSAULT,Outside,OTHER,432,NORTHEAST,BELAIR-EDISON,-76.57410879,39.3211415,STREET,1
2/6/2020,17:00:00,5A,1600 LORMAN CT,BURGLARY,Inside,NA,734,WESTERN,SANDTOWN-WINCHESTER,-76.64368687,39.30410207,ROW/TOWNHOUSE-OCC,1
2/6/2020,21:30:00,6D,600 W FRANKLIN ST,LARCENY FROM AUTO,Outside,NA,125,CENTRAL,SETON HILL,-76.62552728,39.29478485,PARKING LOT-OUTSIDE,1
2/6/2020,18:50:00,4E,2900 WINCHESTER ST,COMMON ASSAULT,,NA,814,SOUTHWEST,WINCHESTER,-76.66699571,39.30136088,,1
2/6/2020,13:30:00,4C,2400 FREDERICK AVE,AGG. ASSAULT,,OTHER,835,SOUTHWEST,MILL HILL,-76.65534954,39.28368868,,1
2/6/2020,11:03:00,4E,300 N WARWICK AVE,COMMON ASSAULT,,NA,835,SOUTHWEST,PENROSE/FAYETTE ST OUTREACH,-76.65623286,39.29202032,,1
2/6/2020,21:10:00,4E,200 DIENER PL,COMMON ASSAULT,,NA,824,SOUTHWEST,IRVINGTON,-76.6875714,39.2829922,,1
2/6/2020,9:00:00,6E,ST & S CAROLINE ST,LARCENY,Outside,NA,213,SOUTHEAST,,-76.596696,39.284415,STREET,1
2/6/2020,18:30:00,4E,300 N CARROLLTON AVE,COMMON ASSAULT,Inside,NA,712,WESTERN,,-76.63697889,39.29247624,ROW/TOWNHOUSE-OCC,1
2/6/2020,9:30:00,4E,900 EASTERN AVE,COMMON ASSAULT,Outside,NA,211,SOUTHEAST,LITTLE ITALY,-76.60049987,39.28533631,STREET,1
2/6/2020,17:00:00,5A,1600 E 28TH ST,BURGLARY,Outside,NA,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59227195,39.32393588,HOUSE UNDER CONSTRUC,1
2/6/2020,1:00:00,4D,1400 W BALTIMORE ST,AGG. ASSAULT,,HANDS,711,WESTERN,,-76.63977271,39.28840743,,1
2/6/2020,19:27:00,4C,300 S PULASKI ST,AGG. ASSAULT,,OTHER,834,SOUTHWEST,PENROSE/FAYETTE ST OUTREACH,-76.64976893,39.2836568,,1
2/6/2020,18:50:00,4C,2900 WINCHESTER ST,AGG. ASSAULT,,OTHER,814,SOUTHWEST,WINCHESTER,-76.66699571,39.30136088,,1
2/6/2020,19:45:00,3K,800 N ROSE ST,ROBBERY - RESIDENCE,,NA,333,EASTERN,MILTON-MONTFORD,-76.58163326,39.30052189,,1
2/6/2020,5:30:00,6D,1800 ORLEANS ST,LARCENY FROM AUTO,,NA,321,EASTERN,DUNBAR,-76.59131631,39.29532866,,1
2/6/2020,22:30:00,3B,600 SAINT PAUL ST,ROBBERY - STREET,,NA,124,CENTRAL,MOUNT VERNON,-76.61402681,39.29646241,,1
2/6/2020,12:30:00,6D,300 S CHARLES ST,LARCENY FROM AUTO,Outside,NA,113,CENTRAL,INNER HARBOR,-76.61504163,39.28494754,STREET,1
2/6/2020,16:20:00,5A,3600 ASH ST,BURGLARY,,NA,531,NORTHERN,HAMPDEN,-76.64026226,39.33026666,,1
2/6/2020,17:15:00,6C,6300 YORK RD,LARCENY,,NA,522,NORTHERN,LAKE WALKER,-76.60974992,39.37053766,,1
2/6/2020,18:30:00,6G,100 W MONUMENT ST,LARCENY,,NA,124,CENTRAL,MOUNT VERNON,-76.61709413,39.29739803,,1
2/6/2020,18:20:00,4E,2700 E PRESTON ST,COMMON ASSAULT,,NA,332,EASTERN,BEREA,-76.57898493,39.30603138,,1
2/6/2020,18:53:00,4E,2700 N HILTON ST,COMMON ASSAULT,,NA,624,NORTHWEST,HANLON/LONGWOOD,-76.67285332,39.31846802,,1
2/6/2020,18:53:00,4E,2700 N HILTON ST,COMMON ASSAULT,,NA,624,NORTHWEST,HANLON/LONGWOOD,-76.67285332,39.31846802,,1
2/6/2020,17:30:00,5A,1300 DRUID HILL AVE,BURGLARY,Inside,NA,123,CENTRAL,UPTON,-76.6289637,39.3022523,ROW/TOWNHOUSE-OCC,1
2/6/2020,13:30:00,5A,1200 WOODBOURNE AVE,BURGLARY,Inside,NA,523,NORTHERN,CAMERON VILLAGE,-76.59818859,39.35406251,ROW/TOWNHOUSE-OCC,1
2/6/2020,6:50:00,3AF,2800 BOARMAN AVE,ROBBERY - STREET,,FIREARM,613,NORTHWEST,TOWANDA-GRANTLEY,-76.66814613,39.33768213,,1
2/6/2020,10:45:00,5D,1300 E LANVALE ST,BURGLARY,,NA,314,EASTERN,OLIVER,-76.60083802,39.30943144,,1
2/6/2020,8:00:00,7A,900 WILMOT CT,AUTO THEFT,,NA,324,EASTERN,OLDTOWN,-76.60460909,39.29919791,,1
2/6/2020,13:15:00,4C,LAFAYETTE AV & MADISON AV,AGG. ASSAULT,,OTHER,132,CENTRAL,,-76.627998,39.303918,,1
2/6/2020,13:20:00,4E,600 FALLSWAY,COMMON ASSAULT,,NA,324,EASTERN,PEN-FALLSWAY,-76.61031834,39.29713485,,1
2/6/2020,10:50:00,7A,4400 ROLAND AVE,AUTO THEFT,Outside,NA,534,NORTHERN,ROLAND PARK,-76.63533063,39.34320793,STREET,1
2/6/2020,20:00:00,6G,2100 N HOWARD ST,LARCENY,,NA,511,NORTHERN,CHARLES NORTH,-76.61938611,39.31317339,,1
2/6/2020,21:00:00,6D,1400 BROENING HWY,LARCENY FROM AUTO,Outside,NA,231,SOUTHEAST,,-76.5437341,39.27712701,STREET,1
2/6/2020,10:30:00,6G,1900 E LOMBARD ST,LARCENY,Inside,NA,212,SOUTHEAST,UPPER FELLS POINT,-76.5903052,39.29042889,OTHER - INSIDE,1
2/6/2020,5:45:00,3B,0 E EAGER ST,ROBBERY - STREET,Outside,NA,134,CENTRAL,MOUNT VERNON,-76.61580643,39.30094119,STREET,1
2/6/2020,9:35:00,3B,1300 N CAREY ST,ROBBERY - STREET,Outside,NA,724,WESTERN,SANDTOWN-WINCHESTER,-76.63901647,39.30341366,ATM MACHINES,1
2/6/2020,15:00:00,5A,400 W SARATOGA ST,BURGLARY,Inside,NA,114,CENTRAL,DOWNTOWN,-76.62164164,39.2928736,APT/CONDO - OCCUPIED,1
2/6/2020,20:30:00,6G,0 S CAREY ST,LARCENY,Inside,NA,933,SOUTHERN,HOLLINS PARK,-76.6380553,39.28799357,ROW/TOWNHOUSE-OCC,1
2/6/2020,12:40:00,4E,3600 BEEHLER AVE,COMMON ASSAULT,Inside,NA,614,NORTHWEST,CENTRAL PARK HEIGHTS,-76.67479271,39.34324933,ROW/TOWNHOUSE-OCC,1
2/5/2020,15:02:00,6C,600 E PRATT ST,LARCENY,,NA,112,CENTRAL,INNER HARBOR,-76.60771899,39.28680578,,1
2/5/2020,13:22:00,6J,0 S CHARLES ST,LARCENY,,NA,114,CENTRAL,DOWNTOWN,-76.61501366,39.28856388,,1
2/5/2020,19:00:00,6G,700 N STREEPER ST,LARCENY,Inside,NA,333,EASTERN,MADISON EASTEND,-76.57744944,39.29952924,ROW/TOWNHOUSE-OCC,1
2/5/2020,19:00:00,6G,700 N STREEPER ST,LARCENY,Inside,NA,333,EASTERN,MADISON EASTEND,-76.57744944,39.29952924,ROW/TOWNHOUSE-OCC,1
2/5/2020,5:00:00,6E,2800 GREENMOUNT AVE,LARCENY,Outside,NA,513,NORTHERN,BETTER WAVERLY,-76.60940362,39.32220786,STREET,1
2/5/2020,21:30:00,6D,3800 6TH ST,LARCENY FROM AUTO,Outside,NA,913,SOUTHERN,BROOKLYN,-76.60346015,39.23420699,STREET,1
2/5/2020,14:29:00,4E,1800 N LONGWOOD ST,COMMON ASSAULT,,NA,813,SOUTHWEST,NORTHWEST COMMUNITY,-76.66755431,39.3081399,,1
2/5/2020,18:10:00,4E,400 WILSON ST,COMMON ASSAULT,,NA,132,CENTRAL,MADISON PARK,-76.63139862,39.30599343,,1
2/5/2020,3:28:00,4E,300 SAINT PAUL PL,COMMON ASSAULT,,NA,111,CENTRAL,DOWNTOWN,-76.61398731,39.29382403,,1
2/5/2020,19:20:00,6J,1100 CEDARCROFT RD APT B,LARCENY,,NA,522,NORTHERN,GLEN OAKS,-76.59761554,39.36955542,,1
2/5/2020,15:00:00,6E,2300 WASHINGTON BLVD,LARCENY,Outside,NA,831,SOUTHWEST,MORRELL PARK,-76.64935567,39.26930466,STREET,1
2/5/2020,9:00:00,6D,1900 W LAFAYETTE AVE,LARCENY FROM AUTO,Outside,NA,722,WESTERN,MIDTOWN EDMONDSON,-76.64759059,39.29880551,STREET,1
2/5/2020,16:35:00,7A,4300 ADELLE TER,AUTO THEFT,,NA,824,SOUTHWEST,IRVINGTON,-76.6875845,39.28234807,,1
2/5/2020,3:28:00,5A,500 W LEXINGTON ST,BURGLARY,,NA,114,CENTRAL,DOWNTOWN,-76.62249236,39.29136649,,1
2/5/2020,21:53:00,4A,1000 HILLMAN ST,AGG. ASSAULT,,FIREARM,313,EASTERN,JOHNSTON SQUARE,-76.6056012,39.30179138,,1
2/5/2020,15:00:00,6D,1000 HOMEWOOD AVE,LARCENY FROM AUTO,Outside,NA,313,EASTERN,JOHNSTON SQUARE,-76.60644965,39.301758,STREET,1
2/5/2020,23:00:00,6D,3500 ROLAND AVE,LARCENY FROM AUTO,,NA,531,NORTHERN,HAMPDEN,-76.63261815,39.32974104,,1
2/5/2020,17:22:00,3D,2200 HARFORD RD,ROBBERY - COMMERCIAL,Inside,NA,312,EASTERN,DARLEY PARK,-76.59645619,39.31557977,CONVENIENCE STORE,1
2/5/2020,3:00:00,5A,4800 WRIGHT AVE,BURGLARY,Inside,NA,433,NORTHEAST,ARMISTEAD GARDENS,-76.55961802,39.30765159,ROW/TOWNHOUSE-OCC,1
2/5/2020,18:00:00,6E,2300 S NEWKIRK ST,LARCENY,Outside,NA,231,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.55525682,39.26444981,STREET,1
2/5/2020,13:00:00,4C,200 S CONKLING ST,AGG. ASSAULT,Outside,OTHER,223,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56744574,39.2901951,STREET,1
2/5/2020,12:00:00,6D,2200 E BIDDLE ST,LARCENY FROM AUTO,,NA,331,EASTERN,BROADWAY EAST,-76.58695966,39.30467012,,1
2/5/2020,12:30:00,4E,1400 DESOTO RD,COMMON ASSAULT,,NA,831,SOUTHWEST,MORRELL PARK,-76.65891331,39.26772874,,1
2/5/2020,23:25:00,3AF,200 W FAYETTE ST,ROBBERY - STREET,,FIREARM,114,CENTRAL,DOWNTOWN,-76.61804305,39.29058008,,1
2/5/2020,13:00:00,7A,1300 WILDWOOD PKWY,AUTO THEFT,,NA,815,SOUTHWEST,EDMONDSON VILLAGE,-76.68389009,39.30069606,,1
2/5/2020,12:56:00,1A,2900 GRINDON AV,HOMICIDE,Outside,FIREARM,421,NORTHEAST,LAURAVILLE,-76.57193843,39.34262461,STREET,1
2/5/2020,12:20:00,9S,600 N ROSE ST,SHOOTING,Outside,FIREARM,333,UNKNOWN,MCELDERRY PARK,-76.58157476,39.29782381,PUBLIC AREA,1
2/5/2020,16:00:00,6J,3700 MOHAWK AVE,LARCENY,Inside,NA,622,NORTHWEST,HOWARD PARK,-76.69203337,39.33256554,APT/CONDO - OCCUPIED,1
2/5/2020,3:28:00,5A,500 W LEXINGTON ST,BURGLARY,,NA,114,CENTRAL,DOWNTOWN,-76.62249236,39.29136649,,1
2/5/2020,10:00:00,5A,4900 FREDERICK AVE,BURGLARY,,NA,823,SOUTHWEST,BEECHFIELD,-76.69589543,39.2812895,,1
2/5/2020,0:55:00,5D,600 E FAYETTE ST,BURGLARY,,NA,111,CENTRAL,DOWNTOWN,-76.60769382,39.29070946,,1
2/5/2020,6:30:00,4E,800 BETHUNE RD,COMMON ASSAULT,,NA,922,SOUTHERN,CHERRY HILL,-76.62347405,39.24545532,,1
2/5/2020,20:00:00,4E,1600 EDISON HWY,COMMON ASSAULT,,NA,332,EASTERN,BEREA,-76.57311181,39.30976994,,1
2/5/2020,11:10:00,3B,300 WARREN AVE,ROBBERY - STREET,,NA,942,SOUTHERN,FEDERAL HILL/MONTGOM,-76.6097419,39.27906397,,1
2/5/2020,11:10:00,4E,300 WARREN AVE,COMMON ASSAULT,,NA,942,SOUTHERN,FEDERAL HILL/MONTGOM,-76.6097419,39.27906397,,1
2/5/2020,12:00:00,4C,0 W 20TH ST,AGG. ASSAULT,,OTHER,514,NORTHERN,CHARLES NORTH,-76.61703371,39.31213237,,1
2/5/2020,23:00:00,6J,2300 W FAYETTE ST,LARCENY,Inside,NA,714,WESTERN,,-76.65414617,39.28930161,ROW/TOWNHOUSE-OCC,1
2/5/2020,19:00:00,5D,3400 REISTERSTOWN RD,BURGLARY,Inside,NA,612,NORTHWEST,PARK CIRCLE,-76.65849362,39.3266009,CONVENIENCE STORE,1
2/5/2020,16:00:00,5C,4300 W FOREST PARK AVE,BURGLARY,Inside,NA,621,NORTHWEST,FOREST PARK/GOLF COU,-76.69075444,39.32329014,ROW/TOWNHOUSE-VAC,1
2/5/2020,23:00:00,7A,2000 E BALTIMORE ST,AUTO THEFT,Outside,NA,212,SOUTHEAST,BUTCHERS HILL,-76.58811784,39.2916732,STREET,1
2/5/2020,18:00:00,6D,1200 BUSH ST,LARCENY FROM AUTO,Outside,NA,932,SOUTHERN,,-76.63716608,39.27790275,PARKING LOT-OUTSIDE,1
2/5/2020,17:00:00,6D,500 WASHINGTON BLVD,LARCENY FROM AUTO,Inside,NA,941,SOUTHERN,INNER HARBOR,-76.62304291,39.2853228,HOTEL/MOTEL,1
2/5/2020,20:00:00,4E,3900 WALNUT AVE,COMMON ASSAULT,,NA,424,NORTHEAST,OVERLEA,-76.53251673,39.36022689,,1
2/5/2020,20:56:00,4E,2600 PENNSYLVANIA AVE,COMMON ASSAULT,Inside,NA,733,WESTERN,PENN NORTH,-76.64450045,39.31166997,APT/CONDO - OCCUPIED,1
2/5/2020,20:22:00,6C,2800 FOSTER AVE,LARCENY,Inside,NA,214,SOUTHEAST,CANTON,-76.57701849,39.28411789,SPECIALTY STORE,1
2/5/2020,21:00:00,7A,3000 E FAYETTE ST,AUTO THEFT,Outside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57487202,39.29476955,STREET,1
2/5/2020,18:00:00,6D,4000 HIGHLAND AVE,LARCENY FROM AUTO,Outside,NA,913,SOUTHERN,BROOKLYN,-76.60522175,39.23224377,STREET,1
2/5/2020,8:00:00,4E,1200 CAMBRIA ST,COMMON ASSAULT,Inside,NA,911,SOUTHERN,CURTIS BAY,-76.5933109,39.23282684,SCHOOL,1
2/5/2020,23:30:00,5D,5000 MORAVIA RD,BURGLARY,Inside,NA,443,NORTHEAST,FRANKFORD,-76.55076018,39.32469542,VACANT BUILDING,1
2/5/2020,16:00:00,6E,5300 MAPLE AVE,LARCENY,Outside,NA,633,NORTHWEST,PIMLICO GOOD NEIGHBO,-76.67785111,39.35151776,STREET,1
2/5/2020,23:30:00,5A,600 PARKWYRTH AVE,BURGLARY,,NA,515,NORTHERN,,-76.60728675,39.33477374,,1
2/5/2020,22:34:00,7A,400 N CURLEY ST,AUTO THEFT,Outside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57573013,39.29675723,STREET,1
2/5/2020,11:25:00,7A,1700 E OLIVER ST,AUTO THEFT,Outside,NA,331,EASTERN,BROADWAY EAST,-76.59385425,39.30743513,STREET,1
2/5/2020,5:11:00,6E,600 N EUTAW ST,LARCENY,Outside,NA,125,CENTRAL,SETON HILL,-76.62129242,39.29622165,YARD,1
2/5/2020,18:10:00,6D,300 S CHARLES ST,LARCENY FROM AUTO,Inside,NA,113,CENTRAL,INNER HARBOR,-76.61504163,39.28494754,PARKING LOT-INSIDE,1
2/5/2020,17:30:00,6D,300 S CHARLES ST,LARCENY FROM AUTO,Inside,NA,113,CENTRAL,INNER HARBOR,-76.61504163,39.28494754,PARKING LOT-INSIDE,1
2/5/2020,9:00:00,6D,1900 E NORTH AVE,LARCENY FROM AUTO,Outside,NA,312,EASTERN,SOUTH CLIFTON PARK,-76.59166219,39.31235617,STREET,1
2/5/2020,17:08:00,6C,3900 BOSTON ST,LARCENY,Inside,NA,231,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.56402417,39.27703115,CLOTHING/SHOE STORE,1
2/5/2020,2:00:00,6E,3900 GARRISON BLVD,LARCENY,Outside,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68314035,39.33333819,STREET,1
2/5/2020,10:50:00,4D,0 S BROADWAY,AGG. ASSAULT,Inside,HANDS,212,SOUTHEAST,WASHINGTON HILL,-76.59397602,39.29100357,OTHER - INSIDE,1
2/5/2020,9:15:00,4E,6600 REISTERSTOWN RD,COMMON ASSAULT,Inside,NA,631,NORTHWEST,REISTERSTOWN STATION,-76.70433407,39.35746611,HARDWARE/BLDG. SUP.,1
2/5/2020,2:20:00,7A,500 S CATON AVE,AUTO THEFT,Outside,NA,832,SOUTHWEST,GWYNNS FALLS,-76.67154418,39.27794136,PARKING LOT-OUTSIDE,1
2/5/2020,8:20:00,4E,4400 OLD YORK RD,COMMON ASSAULT,Inside,NA,524,NORTHERN,WILSON PARK,-76.60790871,39.34370573,ROW/TOWNHOUSE-OCC,1
2/5/2020,12:00:00,6D,2100 E MONUMENT ST,LARCENY FROM AUTO,Outside,NA,321,EASTERN,MIDDLE EAST,-76.5878625,39.29856114,PARKING LOT-OUTSIDE,1
2/5/2020,15:00:00,4C,NORTH AV & N HOWARD ST,AGG. ASSAULT,Outside,OTHER,514,NORTHERN,,-76.6193175,39.310974,STREET,1
2/5/2020,10:39:00,4E,BROADWAY & E NORTH AV,COMMON ASSAULT,Outside,NA,312,EASTERN,,-76.595247,39.312126,STREET,1
2/5/2020,1:40:00,4C,200 W CHASE ST,AGG. ASSAULT,Outside,OTHER,134,CENTRAL,MID-TOWN BELVEDERE,-76.61972129,39.30141451,STREET,1
2/5/2020,10:52:00,4E,0 S GREENE ST,COMMON ASSAULT,Inside,NA,121,CENTRAL,UNIVERSITY OF MARYLA,-76.62369484,39.28837778,HOSP/NURS. HOME,1
2/5/2020,12:02:00,4C,400 N PACA ST,AGG. ASSAULT,Outside,OTHER,121,CENTRAL,,-76.62262239,39.29385629,STREET,1
2/5/2020,23:37:00,6E,2000 N WASHINGTON ST,LARCENY,,NA,331,EASTERN,SOUTH CLIFTON PARK,-76.59054035,39.31331715,,1
2/5/2020,22:47:00,3GF,4500 FALLS RD,ROBBERY - COMMERCIAL,Inside,FIREARM,534,NORTHERN,ROLAND PARK,-76.64052632,39.34436623,CONVENIENCE STORE,1
2/5/2020,21:00:00,7A,2700 BAKER ST,AUTO THEFT,,NA,723,WESTERN,COPPIN HEIGHTS/ASHBU,-76.66096018,39.30620342,,1
